id,age,job,marital,education,credit_default,housing,loan
669,32,blue-collar,married,basic.9y,False,True,False
670,54,admin.,married,high.school,False,False,False
671,56,management,married,university.degree,,False,False
672,48,services,single,high.school,,True,False
673,44,admin.,married,high.school,False,True,False
674,46,admin.,married,high.school,False,False,True
675,45,services,married,high.school,False,True,False
676,43,admin.,married,professional.course,False,False,True
677,40,admin.,single,high.school,,False,False
678,56,management,married,university.degree,False,True,False
679,47,entrepreneur,married,professional.course,False,False,False
680,39,management,divorced,university.degree,,True,False
681,48,technician,married,basic.4y,,False,False
682,45,housemaid,married,professional.course,,True,False
683,36,self-employed,married,university.degree,False,False,False
684,49,management,married,professional.course,,True,False
685,46,services,married,high.school,False,False,False
686,38,blue-collar,married,basic.9y,False,True,False
687,50,housemaid,married,basic.4y,,True,False
688,27,admin.,single,high.school,False,True,False
689,40,technician,married,professional.course,,True,False
690,46,management,married,university.degree,False,True,False
691,40,admin.,divorced,university.degree,False,True,False
692,33,management,single,university.degree,False,False,False
693,54,retired,married,high.school,False,True,False
694,52,blue-collar,married,basic.4y,,True,False
695,53,admin.,married,university.degree,,True,False
696,49,services,married,high.school,,False,False
697,42,blue-collar,married,basic.4y,,False,False
698,49,housemaid,married,basic.4y,False,False,False
699,40,entrepreneur,married,basic.9y,False,False,False
700,59,admin.,married,university.degree,,False,False
701,51,self-employed,married,basic.9y,False,True,False
702,57,housemaid,married,basic.6y,,True,False
703,38,self-employed,divorced,basic.9y,False,True,False
704,52,self-employed,married,university.degree,False,False,False
705,26,unemployed,single,basic.9y,False,True,False
706,35,admin.,married,university.degree,False,True,True
707,51,admin.,married,university.degree,False,False,False
708,43,blue-collar,married,basic.4y,,True,True
709,42,admin.,married,high.school,,True,False
710,60,retired,divorced,university.degree,,True,False
711,36,blue-collar,married,basic.9y,False,True,False
712,57,management,married,university.degree,,False,False
713,35,student,single,university.degree,,False,False
714,30,admin.,married,university.degree,False,False,False
715,43,services,married,high.school,False,False,False
716,40,technician,married,basic.9y,False,False,False
717,45,technician,married,university.degree,False,False,False
718,56,retired,married,high.school,False,False,False
719,46,services,married,basic.6y,False,False,False
720,41,blue-collar,married,basic.4y,False,True,False
721,42,admin.,married,university.degree,False,True,False
722,56,blue-collar,married,basic.4y,False,False,False
723,43,entrepreneur,married,basic.4y,False,True,False
724,34,blue-collar,married,basic.4y,False,False,False
725,38,services,married,high.school,False,True,False
726,40,technician,married,basic.9y,False,False,False
727,38,admin.,married,high.school,False,False,False
728,48,entrepreneur,married,university.degree,False,True,False
729,27,blue-collar,married,basic.9y,,True,False
730,24,technician,single,professional.course,False,False,False
731,47,admin.,single,unknown,,True,True
732,48,blue-collar,married,professional.course,,False,False
733,31,admin.,single,high.school,False,True,True
734,39,self-employed,single,basic.4y,,True,False
735,41,technician,single,university.degree,,False,False
736,49,blue-collar,married,basic.4y,,True,False
737,56,retired,married,basic.4y,False,False,False
738,49,admin.,married,high.school,False,False,False
739,47,unemployed,divorced,university.degree,False,False,False
740,44,blue-collar,married,unknown,,True,False
741,48,admin.,divorced,high.school,False,False,False
742,55,housemaid,married,basic.4y,False,True,True
743,59,management,married,basic.4y,,True,False
744,44,technician,single,professional.course,False,True,True
745,46,blue-collar,married,basic.9y,False,False,True
746,39,blue-collar,divorced,basic.6y,,True,False
747,38,unemployed,married,basic.4y,,True,True
748,36,services,married,high.school,False,True,False
749,29,admin.,single,university.degree,False,False,False
750,31,technician,single,professional.course,False,True,False
751,30,services,divorced,basic.9y,False,False,True
752,36,blue-collar,married,basic.4y,False,True,False
753,60,blue-collar,married,professional.course,False,False,False
754,36,admin.,married,university.degree,False,True,False
755,32,services,married,high.school,False,False,False
756,39,blue-collar,married,basic.9y,,True,False
757,30,services,married,university.degree,False,True,False
758,39,blue-collar,married,basic.4y,,False,False
759,37,blue-collar,married,basic.9y,,True,False
760,39,blue-collar,married,professional.course,,True,False
761,46,blue-collar,married,basic.4y,False,False,False
762,43,unemployed,married,basic.4y,False,False,False
763,37,services,married,high.school,False,True,False
764,30,technician,married,university.degree,,False,False
765,38,technician,married,professional.course,False,False,False
766,31,technician,married,university.degree,False,True,False
767,44,admin.,married,university.degree,False,False,False
768,44,self-employed,married,university.degree,,False,False
769,38,technician,married,unknown,,,
770,30,student,single,high.school,,False,False
771,37,blue-collar,married,basic.4y,,,
772,54,housemaid,divorced,unknown,False,True,False
773,41,management,married,unknown,,True,False
774,43,technician,married,professional.course,False,False,False
775,38,housemaid,married,basic.9y,False,False,False
776,41,blue-collar,married,basic.4y,False,True,False
777,38,blue-collar,single,unknown,,False,True
778,33,blue-collar,married,basic.9y,False,,
779,32,admin.,married,high.school,False,True,False
780,30,services,married,high.school,,False,False
781,43,technician,married,basic.6y,False,True,False
782,30,services,married,high.school,,True,False
783,36,technician,divorced,professional.course,False,False,False
784,38,blue-collar,married,basic.6y,False,,
785,35,blue-collar,single,basic.6y,False,True,False
786,50,self-employed,married,university.degree,False,False,False
787,38,blue-collar,married,basic.9y,False,True,False
788,58,admin.,married,basic.4y,,False,True
789,50,technician,married,professional.course,False,True,False
790,33,blue-collar,single,basic.9y,,False,False
791,33,blue-collar,single,basic.9y,,,
792,44,management,single,university.degree,,True,True
793,31,management,married,high.school,False,False,False
794,40,entrepreneur,married,basic.9y,False,False,False
795,28,unknown,single,basic.9y,,False,False
796,36,services,single,unknown,False,True,False
797,44,blue-collar,single,high.school,False,False,False
798,38,blue-collar,divorced,unknown,False,True,False
799,33,blue-collar,married,basic.9y,False,,
800,39,blue-collar,divorced,basic.6y,,True,True
801,47,blue-collar,single,basic.4y,,True,False
802,47,services,divorced,high.school,False,False,False
803,35,entrepreneur,single,professional.course,False,False,False
804,42,admin.,divorced,university.degree,False,False,False
805,36,admin.,married,high.school,False,False,False
806,35,technician,married,basic.6y,False,False,False
807,36,services,single,unknown,False,True,False
808,56,entrepreneur,married,university.degree,,True,False
809,26,admin.,single,high.school,False,False,False
810,31,admin.,single,university.degree,False,True,True
811,57,self-employed,single,high.school,,False,False
812,39,services,married,high.school,False,False,False
813,43,blue-collar,married,high.school,False,True,False
814,50,admin.,married,university.degree,False,False,False
815,52,blue-collar,single,high.school,,,
816,39,blue-collar,divorced,basic.9y,False,False,False
817,44,technician,single,unknown,,True,False
818,36,housemaid,married,basic.4y,False,True,False
819,54,management,married,high.school,,True,False
820,27,admin.,single,basic.9y,False,True,False
821,31,admin.,single,university.degree,False,False,False
822,31,admin.,married,university.degree,,False,False
823,28,blue-collar,married,basic.6y,False,False,False
824,31,management,single,university.degree,False,True,False
825,30,management,divorced,high.school,False,False,True
826,52,technician,married,professional.course,False,True,False
827,37,technician,divorced,professional.course,False,False,False
828,30,services,married,university.degree,False,True,False
829,45,blue-collar,married,basic.9y,,True,True
830,54,technician,married,university.degree,False,True,False
831,49,entrepreneur,married,basic.9y,False,True,False
832,44,admin.,married,high.school,False,False,False
833,28,student,single,basic.9y,,True,True
834,53,technician,married,high.school,False,True,False
