campaign_id,client_id,number_contracts,duration,pdays,previous_campaign_contracts,previous_outcome,campaign_outcome,last_contact_date
631,631,2,116,999,0,,False,2024-05-29
632,632,1,246,999,0,,False,2024-05-03
633,633,2,532,999,0,,False,2024-05-29
634,634,1,293,999,0,,False,2024-05-30
635,635,3,416,999,0,,False,2024-05-21
636,636,2,37,999,0,,False,2024-05-23
637,637,2,132,999,0,,False,2024-05-15
638,638,2,530,999,0,,False,2024-05-13
639,639,3,175,999,0,,False,2024-05-05
640,640,5,90,999,0,,False,2024-05-30
641,641,2,524,999,0,,False,2024-05-17
642,642,3,29,999,0,,False,2024-05-06
643,643,2,311,999,0,,False,2024-05-07
644,644,1,412,999,0,,False,2024-05-25
645,645,2,211,999,0,,False,2024-05-08
646,646,3,312,999,0,,False,2024-05-30
647,647,1,392,999,0,,False,2024-05-27
648,648,1,191,999,0,,False,2024-05-10
649,649,2,284,999,0,,False,2024-05-29
650,650,1,328,999,0,,False,2024-05-21
651,651,1,100,999,0,,False,2024-05-10
652,652,1,226,999,0,,False,2024-05-05
653,653,1,507,999,0,,False,2024-05-25
654,654,2,333,999,0,,False,2024-05-18
655,655,2,128,999,0,,False,2024-05-13
656,656,2,322,999,0,,False,2024-05-15
657,657,4,202,999,0,,False,2024-05-17
658,658,2,92,999,0,,False,2024-05-12
659,659,2,205,999,0,,False,2024-05-30
660,660,3,739,999,0,,False,2024-05-17
661,661,2,273,999,0,,False,2024-05-05
662,662,3,339,999,0,,False,2024-05-18
663,663,1,262,999,0,,False,2024-05-06
664,664,3,308,999,0,,False,2024-05-21
665,665,2,467,999,0,,False,2024-05-06
666,666,2,245,999,0,,False,2024-05-14
667,667,3,160,999,0,,False,2024-05-06
668,668,2,189,999,0,,False,2024-05-26
669,669,1,477,999,0,,False,2024-05-04
670,670,3,65,999,0,,False,2024-05-27
671,671,1,191,999,0,,False,2024-05-21
672,672,2,196,999,0,,False,2024-05-11
673,673,2,221,999,0,,False,2024-05-18
674,674,2,197,999,0,,False,2024-05-14
675,675,2,178,999,0,,False,2024-05-10
676,676,2,221,999,0,,False,2024-05-17
677,677,2,64,999,0,,False,2024-05-12
678,678,2,75,999,0,,False,2024-05-31
679,679,2,400,999,0,,False,2024-05-31
680,680,3,378,999,0,,False,2024-05-28
681,681,2,118,999,0,,False,2024-05-03
682,682,2,1597,999,0,,True,2024-05-24
683,683,2,346,999,0,,False,2024-05-13
684,684,2,107,999,0,,False,2024-05-17
685,685,3,60,999,0,,False,2024-05-15
686,686,2,276,999,0,,False,2024-05-19
687,687,2,176,999,0,,False,2024-05-19
688,688,2,390,999,0,,False,2024-05-21
689,689,3,251,999,0,,False,2024-05-27
690,690,2,716,999,0,,False,2024-05-25
691,691,3,189,999,0,,False,2024-05-30
692,692,2,125,999,0,,False,2024-05-30
693,693,2,234,999,0,,False,2024-05-09
694,694,2,79,999,0,,False,2024-05-05
695,695,6,13,999,0,,False,2024-05-19
696,696,3,296,999,0,,False,2024-05-06
697,697,2,114,999,0,,False,2024-05-04
698,698,3,283,999,0,,False,2024-05-09
699,699,2,109,999,0,,False,2024-05-31
700,700,2,132,999,0,,False,2024-05-15
701,701,2,144,999,0,,False,2024-05-26
702,702,2,121,999,0,,False,2024-05-03
703,703,3,95,999,0,,False,2024-05-15
704,704,3,31,999,0,,False,2024-05-23
705,705,3,112,999,0,,False,2024-05-20
706,706,2,161,999,0,,False,2024-05-12
707,707,4,87,999,0,,False,2024-05-12
708,708,2,593,999,0,,False,2024-05-29
709,709,2,99,999,0,,False,2024-05-23
710,710,2,198,999,0,,False,2024-05-31
711,711,2,285,999,0,,False,2024-05-22
712,712,3,190,999,0,,False,2024-05-16
713,713,5,172,999,0,,False,2024-05-29
714,714,2,178,999,0,,False,2024-05-03
715,715,2,174,999,0,,False,2024-05-22
716,716,2,631,999,0,,False,2024-05-21
717,717,3,152,999,0,,False,2024-05-06
718,718,5,176,999,0,,False,2024-05-06
719,719,3,32,999,0,,False,2024-05-02
720,720,2,1529,999,0,,False,2024-05-08
721,721,2,254,999,0,,False,2024-05-27
722,722,2,214,999,0,,False,2024-05-11
723,723,3,147,999,0,,False,2024-05-14
724,724,4,800,999,0,,False,2024-05-19
725,725,2,106,999,0,,False,2024-05-22
726,726,2,135,999,0,,False,2024-05-21
727,727,4,112,999,0,,False,2024-05-19
728,728,2,222,999,0,,False,2024-05-03
729,729,3,314,999,0,,False,2024-05-12
730,730,2,421,999,0,,False,2024-05-20
731,731,2,410,999,0,,False,2024-05-26
732,732,3,207,999,0,,False,2024-05-27
733,733,2,239,999,0,,False,2024-05-07
734,734,4,83,999,0,,False,2024-05-17
735,735,3,160,999,0,,False,2024-05-01
736,736,3,42,999,0,,False,2024-05-07
737,737,2,55,999,0,,False,2024-05-29
738,738,2,157,999,0,,False,2024-05-24
739,739,3,303,999,0,,False,2024-05-16
740,740,3,336,999,0,,False,2024-05-29
741,741,2,233,999,0,,False,2024-05-22
742,742,2,211,999,0,,False,2024-05-07
743,743,5,88,999,0,,False,2024-05-06
744,744,2,139,999,0,,False,2024-05-29
745,745,3,329,999,0,,False,2024-05-22
746,746,2,305,999,0,,False,2024-05-28
747,747,2,206,999,0,,False,2024-05-24
748,748,2,128,999,0,,False,2024-05-20
749,749,3,122,999,0,,False,2024-05-08
750,750,3,343,999,0,,False,2024-05-04
751,751,2,126,999,0,,False,2024-05-22
752,752,3,249,999,0,,False,2024-05-10
753,753,3,59,999,0,,False,2024-05-22
754,754,3,166,999,0,,False,2024-05-21
755,755,3,190,999,0,,False,2024-05-11
756,756,2,216,999,0,,False,2024-05-27
757,757,3,51,999,0,,False,2024-05-06
758,758,3,169,999,0,,False,2024-05-15
759,759,3,148,999,0,,False,2024-05-13
760,760,3,132,999,0,,False,2024-05-30
761,761,3,117,999,0,,False,2024-05-16
762,762,4,275,999,0,,False,2024-05-27
763,763,2,124,999,0,,False,2024-05-17
764,764,3,118,999,0,,False,2024-05-07
765,765,2,479,999,0,,False,2024-05-17
766,766,3,285,999,0,,False,2024-05-21
767,767,2,322,999,0,,False,2024-05-30
768,768,2,202,999,0,,False,2024-05-02
769,769,2,162,999,0,,False,2024-05-19
770,770,3,216,999,0,,False,2024-05-29
771,771,2,195,999,0,,False,2024-05-30
772,772,2,96,999,0,,False,2024-05-27
773,773,2,149,999,0,,False,2024-05-16
774,774,2,720,999,0,,False,2024-05-19
775,775,2,92,999,0,,False,2024-05-26
776,776,2,188,999,0,,False,2024-05-21
777,777,2,70,999,0,,False,2024-05-17
778,778,3,141,999,0,,False,2024-05-07
779,779,2,395,999,0,,False,2024-05-14
780,780,2,629,999,0,,False,2024-05-14
781,781,3,261,999,0,,False,2024-05-21
782,782,1,502,999,0,,False,2024-05-23
783,783,1,446,999,0,,False,2024-05-23
784,784,3,131,999,0,,False,2024-05-17
785,785,3,198,999,0,,False,2024-05-13
786,786,1,312,999,0,,False,2024-05-28
787,787,6,275,999,0,,False,2024-05-19
788,788,2,120,999,0,,False,2024-05-10
789,789,4,333,999,0,,False,2024-05-09
790,790,1,113,999,0,,False,2024-05-25
791,791,1,150,999,0,,False,2024-05-17
792,792,1,91,999,0,,False,2024-05-21
793,793,1,296,999,0,,False,2024-05-24
794,794,3,128,999,0,,False,2024-05-02
795,795,1,298,999,0,,False,2024-05-13
796,796,1,326,999,0,,False,2024-05-19
797,797,1,292,999,0,,False,2024-05-12
798,798,1,215,999,0,,False,2024-05-09
799,799,1,97,999,0,,False,2024-05-20
800,800,1,32,999,0,,False,2024-05-14
801,801,1,162,999,0,,False,2024-05-18
802,802,1,421,999,0,,False,2024-05-07
803,803,1,268,999,0,,False,2024-05-04
804,804,1,232,999,0,,False,2024-05-26
805,805,3,152,999,0,,False,2024-05-06
806,806,2,104,999,0,,False,2024-05-22
807,807,1,852,999,0,,False,2024-05-29
808,808,2,159,999,0,,False,2024-05-25
809,809,2,416,999,0,,False,2024-05-28
810,810,1,174,999,0,,False,2024-05-31
811,811,1,139,999,0,,False,2024-05-03
812,812,1,193,999,0,,False,2024-05-22
813,813,1,294,999,0,,False,2024-05-30
814,814,1,102,999,0,,False,2024-05-17
815,815,1,124,999,0,,False,2024-05-25
816,816,1,143,999,0,,False,2024-05-13
817,817,1,231,999,0,,False,2024-05-18
818,818,1,128,999,0,,False,2024-05-03
819,819,1,74,999,0,,False,2024-05-21
820,820,2,105,999,0,,False,2024-05-21
821,821,1,992,999,0,,True,2024-05-06
822,822,1,168,999,0,,False,2024-05-19
823,823,1,250,999,0,,False,2024-05-07
824,824,1,254,999,0,,False,2024-05-21
825,825,1,149,999,0,,False,2024-05-08
826,826,2,133,999,0,,False,2024-05-30
827,827,1,374,999,0,,False,2024-05-31
828,828,6,425,999,0,,False,2024-05-28
829,829,1,207,999,0,,False,2024-05-08
830,830,1,464,999,0,,False,2024-05-31
831,831,1,439,999,0,,False,2024-05-21
832,832,3,83,999,0,,False,2024-05-17
833,833,2,732,999,0,,True,2024-05-09
834,834,1,149,999,0,,False,2024-05-14
835,835,1,142,999,0,,False,2024-05-21
836,836,1,121,999,0,,False,2024-05-16
837,837,1,359,999,0,,False,2024-05-28
838,838,1,112,999,0,,False,2024-05-31
839,839,4,274,999,0,,False,2024-05-24
840,840,2,325,999,0,,False,2024-05-21
841,841,1,1521,999,0,,False,2024-05-10
842,842,1,216,999,0,,False,2024-05-09
843,843,1,161,999,0,,False,2024-05-26
844,844,2,122,999,0,,False,2024-05-05
845,845,1,800,999,0,,False,2024-05-14
846,846,1,615,999,0,,False,2024-05-20
847,847,1,111,999,0,,False,2024-05-01
848,848,1,359,999,0,,False,2024-05-21
849,849,3,327,999,0,,False,2024-05-02
850,850,1,236,999,0,,False,2024-05-28
851,851,1,227,999,0,,False,2024-05-23
852,852,1,109,999,0,,False,2024-05-07
853,853,2,492,999,0,,False,2024-05-16
854,854,1,298,999,0,,False,2024-05-27
855,855,2,83,999,0,,False,2024-05-02
856,856,2,241,999,0,,False,2024-05-14
857,857,1,1138,999,0,,True,2024-05-19
858,858,1,131,999,0,,False,2024-05-14
859,859,1,123,999,0,,False,2024-05-09
860,860,1,125,999,0,,False,2024-05-03
861,861,2,295,999,0,,False,2024-05-08
862,862,1,287,999,0,,False,2024-05-31
863,863,1,109,999,0,,False,2024-05-05
864,864,2,140,999,0,,False,2024-05-10
865,865,1,52,999,0,,False,2024-05-07
866,866,1,233,999,0,,False,2024-05-17
867,867,1,254,999,0,,False,2024-05-26
868,868,1,255,999,0,,False,2024-05-11
869,869,1,126,999,0,,False,2024-05-21
870,870,2,184,999,0,,False,2024-05-09
871,871,1,591,999,0,,True,2024-05-18
872,872,1,294,999,0,,False,2024-05-07
873,873,1,285,999,0,,False,2024-05-19
874,874,1,173,999,0,,False,2024-05-28
875,875,1,336,999,0,,False,2024-05-15
876,876,1,344,999,0,,False,2024-05-02
877,877,1,786,999,0,,True,2024-05-11
878,878,1,153,999,0,,False,2024-05-07
879,879,2,99,999,0,,False,2024-05-16
880,880,1,243,999,0,,False,2024-05-17
881,881,1,260,999,0,,False,2024-05-25
882,882,2,164,999,0,,False,2024-05-19
883,883,2,255,999,0,,False,2024-05-29
884,884,1,47,999,0,,False,2024-05-07
885,885,2,110,999,0,,False,2024-05-31
886,886,1,463,999,0,,False,2024-05-27
887,887,1,192,999,0,,False,2024-05-07
888,888,7,388,999,0,,False,2024-05-15
889,889,1,221,999,0,,False,2024-05-02
890,890,1,25,999,0,,False,2024-05-08
891,891,6,256,999,0,,False,2024-05-02
892,892,1,104,999,0,,False,2024-05-05
893,893,2,283,999,0,,False,2024-05-25
894,894,1,448,999,0,,False,2024-05-10
895,895,1,127,999,0,,False,2024-05-29
896,896,1,378,999,0,,False,2024-05-04
897,897,1,67,999,0,,False,2024-05-23
898,898,2,221,999,0,,False,2024-05-23
899,899,1,150,999,0,,False,2024-05-05
900,900,2,144,999,0,,False,2024-05-23
901,901,2,296,999,0,,False,2024-05-11
902,902,1,161,999,0,,False,2024-05-25
903,903,2,401,999,0,,False,2024-05-24
904,904,2,435,999,0,,False,2024-05-16
905,905,1,388,999,0,,False,2024-05-07
906,906,1,245,999,0,,False,2024-05-08
907,907,1,143,999,0,,False,2024-05-04
908,908,1,423,999,0,,False,2024-05-16
909,909,1,231,999,0,,False,2024-05-25
910,910,1,181,999,0,,False,2024-05-21
911,911,1,107,999,0,,False,2024-05-03
912,912,1,227,999,0,,False,2024-05-14
913,913,1,69,999,0,,False,2024-05-23
914,914,1,799,999,0,,False,2024-05-28
915,915,1,109,999,0,,False,2024-05-26
916,916,1,127,999,0,,False,2024-05-29
917,917,1,45,999,0,,False,2024-05-19
918,918,1,120,999,0,,False,2024-05-22
919,919,3,68,999,0,,False,2024-05-21
920,920,2,180,999,0,,False,2024-05-06
921,921,3,112,999,0,,False,2024-05-20
922,922,1,444,999,0,,False,2024-05-07
923,923,2,246,999,0,,False,2024-05-13
924,924,4,148,999,0,,False,2024-05-16
925,925,3,223,999,0,,False,2024-05-08
926,926,2,566,999,0,,False,2024-05-23
927,927,2,274,999,0,,False,2024-05-09
928,928,3,49,999,0,,False,2024-05-20
929,929,2,97,999,0,,False,2024-05-24
930,930,2,376,999,0,,False,2024-05-29
931,931,2,421,999,0,,False,2024-05-21
932,932,2,511,999,0,,False,2024-05-08
933,933,2,121,999,0,,False,2024-05-17
934,934,2,157,999,0,,False,2024-05-10
935,935,1,101,999,0,,False,2024-05-10
936,936,2,328,999,0,,False,2024-05-11
937,937,1,19,999,0,,False,2024-05-27
938,938,2,866,999,0,,False,2024-05-03
939,939,3,229,999,0,,False,2024-05-31
940,940,2,154,999,0,,False,2024-05-02
941,941,1,56,999,0,,False,2024-05-18
942,942,1,199,999,0,,False,2024-05-16
943,943,1,117,999,0,,False,2024-05-24
944,944,2,1581,999,0,,False,2024-05-29
945,945,1,185,999,0,,False,2024-05-26
946,946,1,202,999,0,,False,2024-05-01
947,947,1,279,999,0,,False,2024-05-06
948,948,5,180,999,0,,False,2024-05-29
949,949,2,530,999,0,,False,2024-05-12
950,950,5,129,999,0,,False,2024-05-01
951,951,1,60,999,0,,False,2024-05-06
952,952,1,432,999,0,,False,2024-05-05
953,953,1,516,999,0,,False,2024-05-10
954,954,1,617,999,0,,False,2024-05-04
955,955,2,179,999,0,,False,2024-05-01
956,956,2,125,999,0,,False,2024-05-23
957,957,2,262,999,0,,False,2024-05-03
958,958,2,396,999,0,,False,2024-05-22
959,959,2,294,999,0,,False,2024-05-14
960,960,2,171,999,0,,False,2024-05-20
961,961,2,614,999,0,,False,2024-05-12
962,962,3,118,999,0,,False,2024-05-24
963,963,4,485,999,0,,False,2024-05-31
964,964,2,406,999,0,,False,2024-05-03
965,965,1,287,999,0,,False,2024-05-10
966,966,2,216,999,0,,False,2024-05-07
967,967,2,37,999,0,,False,2024-05-24
968,968,1,650,999,0,,False,2024-05-15
969,969,3,590,999,0,,False,2024-05-03
970,970,1,55,999,0,,False,2024-05-18
971,971,1,166,999,0,,False,2024-05-26
972,972,2,371,999,0,,False,2024-05-04
973,973,1,48,999,0,,False,2024-05-07
974,974,1,72,999,0,,False,2024-05-19
975,975,1,55,999,0,,False,2024-05-01
976,976,1,92,999,0,,False,2024-05-03
977,977,2,196,999,0,,False,2024-05-05
978,978,1,96,999,0,,False,2024-05-28
979,979,1,144,999,0,,False,2024-05-28
980,980,1,474,999,0,,False,2024-05-15
981,981,1,559,999,0,,False,2024-05-30
982,982,1,1101,999,0,,False,2024-05-01
983,983,3,229,999,0,,False,2024-05-29
984,984,2,236,999,0,,False,2024-05-31
985,985,1,164,999,0,,False,2024-05-13
986,986,1,93,999,0,,False,2024-05-07
987,987,1,123,999,0,,False,2024-05-06
988,988,2,912,999,0,,False,2024-05-12
989,989,2,209,999,0,,False,2024-05-19
990,990,1,485,999,0,,False,2024-05-14
991,991,2,206,999,0,,False,2024-05-09
992,992,2,239,999,0,,False,2024-05-23
993,993,1,311,999,0,,False,2024-05-06
994,994,1,362,999,0,,False,2024-05-05
995,995,1,274,999,0,,False,2024-05-18
996,996,1,163,999,0,,False,2024-05-12
997,997,1,345,999,0,,False,2024-05-26
998,998,1,329,999,0,,False,2024-05-02
999,999,1,68,999,0,,False,2024-05-23
1000,1000,3,143,999,0,,False,2024-05-18
1001,1001,2,214,999,0,,False,2024-05-24
1002,1002,1,1062,999,0,,False,2024-05-26
1003,1003,3,258,999,0,,False,2024-05-17
1004,1004,2,253,999,0,,False,2024-05-24
1005,1005,1,106,999,0,,False,2024-05-18
1006,1006,2,688,999,0,,False,2024-05-25
1007,1007,3,103,999,0,,False,2024-05-27
1008,1008,2,349,999,0,,False,2024-05-13
1009,1009,1,170,999,0,,False,2024-05-17
1010,1010,5,78,999,0,,False,2024-05-14
1011,1011,1,194,999,0,,False,2024-05-28
1012,1012,1,126,999,0,,False,2024-05-01
1013,1013,5,224,999,0,,False,2024-05-20
1014,1014,1,98,999,0,,False,2024-05-07
1015,1015,5,252,999,0,,False,2024-05-27
1016,1016,1,607,999,0,,False,2024-05-21
1017,1017,1,331,999,0,,False,2024-05-07
1018,1018,1,398,999,0,,False,2024-05-11
1019,1019,2,103,999,0,,False,2024-05-05
1020,1020,2,241,999,0,,False,2024-05-04
1021,1021,1,803,999,0,,False,2024-05-18
1022,1022,1,203,999,0,,False,2024-05-02
1023,1023,3,96,999,0,,False,2024-05-22
1024,1024,3,238,999,0,,False,2024-05-29
1025,1025,3,153,999,0,,False,2024-05-21
1026,1026,1,481,999,0,,False,2024-05-04
1027,1027,3,119,999,0,,False,2024-05-20
1028,1028,2,245,999,0,,False,2024-05-06
1029,1029,2,152,999,0,,False,2024-05-15
1030,1030,2,418,999,0,,False,2024-05-16
1031,1031,2,421,999,0,,False,2024-05-03
1032,1032,2,198,999,0,,False,2024-05-29
1033,1033,1,175,999,0,,False,2024-05-12
1034,1034,1,374,999,0,,False,2024-05-19
1035,1035,1,51,999,0,,False,2024-05-06
1036,1036,1,263,999,0,,False,2024-05-01
1037,1037,1,257,999,0,,False,2024-05-22
1038,1038,2,229,999,0,,False,2024-05-28
1039,1039,2,154,999,0,,False,2024-05-21
1040,1040,6,278,999,0,,False,2024-05-24
1041,1041,5,306,999,0,,False,2024-05-24
1042,1042,2,114,999,0,,False,2024-05-18
1043,1043,2,24,999,0,,False,2024-05-04
1044,1044,8,79,999,0,,False,2024-05-29
1045,1045,2,169,999,0,,False,2024-05-14
1046,1046,2,332,999,0,,False,2024-05-07
1047,1047,6,263,999,0,,False,2024-05-10
1048,1048,3,353,999,0,,False,2024-05-28
1049,1049,6,108,999,0,,False,2024-05-12
1050,1050,2,441,999,0,,False,2024-05-01
1051,1051,3,46,999,0,,False,2024-05-03
1052,1052,2,266,999,0,,False,2024-05-02
1053,1053,4,222,999,0,,False,2024-05-22
1054,1054,3,1009,999,0,,False,2024-05-22
1055,1055,2,105,999,0,,False,2024-05-16
1056,1056,2,381,999,0,,False,2024-05-25
1057,1057,3,228,999,0,,False,2024-05-01
1058,1058,2,128,999,0,,False,2024-05-20
1059,1059,3,550,999,0,,False,2024-05-13
1060,1060,3,764,999,0,,False,2024-05-31
1061,1061,3,113,999,0,,False,2024-05-05
1062,1062,4,396,999,0,,False,2024-05-09
1063,1063,2,42,999,0,,False,2024-05-03
1064,1064,4,234,999,0,,False,2024-05-15
1065,1065,2,50,999,0,,False,2024-05-18
1066,1066,2,110,999,0,,False,2024-05-09
1067,1067,4,274,999,0,,False,2024-05-17
1068,1068,4,191,999,0,,False,2024-05-16
1069,1069,3,305,999,0,,False,2024-05-05
1070,1070,2,134,999,0,,False,2024-05-08
1071,1071,4,112,999,0,,False,2024-05-18
1072,1072,2,217,999,0,,False,2024-05-17
1073,1073,3,283,999,0,,False,2024-05-07
1074,1074,4,353,999,0,,False,2024-05-24
1075,1075,2,212,999,0,,False,2024-05-04
1076,1076,2,225,999,0,,False,2024-05-15
1077,1077,1,283,999,0,,False,2024-05-31
1078,1078,1,1273,999,0,,False,2024-05-05
1079,1079,2,1574,999,0,,True,2024-05-01
1080,1080,3,139,999,0,,False,2024-05-30
1081,1081,5,62,999,0,,False,2024-05-21
1082,1082,3,256,999,0,,False,2024-05-08
1083,1083,2,245,999,0,,False,2024-05-19
1084,1084,2,161,999,0,,False,2024-05-14
1085,1085,3,245,999,0,,False,2024-05-27
1086,1086,3,89,999,0,,False,2024-05-17
1087,1087,3,591,999,0,,False,2024-05-13
1088,1088,2,113,999,0,,False,2024-05-17
1089,1089,3,517,999,0,,False,2024-05-14
1090,1090,3,193,999,0,,False,2024-05-26
1091,1091,2,231,999,0,,False,2024-05-12
1092,1092,3,348,999,0,,False,2024-05-22
1093,1093,2,299,999,0,,False,2024-05-30
1094,1094,4,103,999,0,,False,2024-05-08
1095,1095,8,253,999,0,,False,2024-05-01
1096,1096,2,73,999,0,,False,2024-05-24
1097,1097,5,164,999,0,,False,2024-05-15
1098,1098,7,244,999,0,,False,2024-05-02
1099,1099,2,191,999,0,,False,2024-05-13
1100,1100,6,157,999,0,,False,2024-05-28
1101,1101,2,548,999,0,,False,2024-05-20
1102,1102,3,114,999,0,,False,2024-05-05
1103,1103,5,126,999,0,,False,2024-05-19
1104,1104,3,161,999,0,,False,2024-05-05
1105,1105,1,333,999,0,,False,2024-05-06
1106,1106,1,155,999,0,,False,2024-05-10
1107,1107,3,152,999,0,,False,2024-05-07
1108,1108,1,145,999,0,,False,2024-05-20
1109,1109,3,66,999,0,,False,2024-05-03
1110,1110,2,123,999,0,,False,2024-05-15
1111,1111,1,74,999,0,,False,2024-05-20
1112,1112,3,248,999,0,,False,2024-05-31
1113,1113,2,275,999,0,,False,2024-05-15
1114,1114,1,984,999,0,,False,2024-05-12
1115,1115,4,1689,999,0,,True,2024-05-10
1116,1116,2,84,999,0,,False,2024-05-12
1117,1117,3,27,999,0,,False,2024-05-02
1118,1118,4,130,999,0,,False,2024-05-02
1119,1119,2,489,999,0,,False,2024-05-08
1120,1120,3,41,999,0,,False,2024-05-03
1121,1121,3,159,999,0,,False,2024-05-19
1122,1122,4,276,999,0,,False,2024-05-19
1123,1123,2,196,999,0,,False,2024-05-21
1124,1124,2,81,999,0,,False,2024-05-14
1125,1125,2,865,999,0,,False,2024-05-16
1126,1126,1,149,999,0,,False,2024-05-15
1127,1127,2,281,999,0,,False,2024-05-09
1128,1128,5,122,999,0,,False,2024-05-12
1129,1129,2,361,999,0,,False,2024-05-01
1130,1130,3,944,999,0,,False,2024-05-27
1131,1131,3,319,999,0,,False,2024-05-27
1132,1132,3,35,999,0,,False,2024-05-07
1133,1133,2,143,999,0,,False,2024-05-20
1134,1134,2,22,999,0,,False,2024-05-22
1135,1135,2,90,999,0,,False,2024-05-23
1136,1136,2,505,999,0,,False,2024-05-28
1137,1137,2,17,999,0,,False,2024-05-05
1138,1138,5,404,999,0,,False,2024-05-09
1139,1139,2,238,999,0,,False,2024-05-15
1140,1140,4,71,999,0,,False,2024-05-08
1141,1141,2,309,999,0,,False,2024-05-13
1142,1142,3,408,999,0,,False,2024-05-30
1143,1143,3,157,999,0,,False,2024-05-17
1144,1144,3,280,999,0,,False,2024-05-18
1145,1145,2,374,999,0,,False,2024-05-01
1146,1146,4,365,999,0,,False,2024-05-14
1147,1147,3,177,999,0,,False,2024-05-26
1148,1148,3,238,999,0,,False,2024-05-21
1149,1149,2,31,999,0,,False,2024-05-04
1150,1150,6,425,999,0,,False,2024-05-19
1151,1151,2,77,999,0,,False,2024-05-28
1152,1152,2,223,999,0,,False,2024-05-13
1153,1153,2,239,999,0,,False,2024-05-03
